goal_index,goal_id,district_indicator_desc,district_indicator_master_id,,indicators_value,district,district_name,valueyear,delete_flag
3,Goal 3,"3.8.1 Total physicians, nurses and midwives per 10,000 population",1029,47.15,11,DT25,Sukma,2023,N
4,Goal 4,4.1.1 Adjusted Net Enrolment Ratio in elementary (class 1-8) education,1071,75.14,75.14,DT25,Sukma,2023,N
4,Goal 4,4.1.2 Gross Enrolment Ratio in higher secondary (class 11-12) education,1072,33.65,33.65,DT25,Sukma,2023,N
4,Goal 4,4.1.3 Percentage of students in grade 8 achieving at least a minimum proficiency level in terms of nationally defined learning outcomes to be attained by pupils at the end of each of above grades,1039,72.2,72.2,DT25,Sukma,2023,N
4,Goal 4,4.1.4 Average annual dropout rate at secondary level (class 9-10),1073,3.87,3.87,DT25,Sukma,2023,N
4,Goal 4,4.3.1 Gross enrolment ratio (GER) in higher education,1031,5.22,4.63,DT25,Sukma,2023,N
4,Goal 4,4.a.1 Proportion of schools with access to: basic drinking water,1074,100,100,DT25,Sukma,2023,N
4,Goal 4,4.a.2 Proportion of schools with access to: basic sanitation facilities,1075,92.06,92.06,DT25,Sukma,2023,N
4,Goal 4,4.c.1 Proportion of trained teachers at secondary level (class 9-10),1076,39.65,39.65,DT25,Sukma,2023,N
4,Goal 4,4.c.2 Pupil Teacher ratio at secondary level (class-9-10),1077,33.17,33.17,DT25,Sukma,2023,N
5,Goal 5,"5.1.1 Rate of crimes against women per 1,00,000 female population",1009,1.52,30.3,DT25,Sukma,2023,N
5,Goal 5,5.1.2 Sex Ratio at Birth,1030,985,985,DT25,Sukma,2023,N
5,Goal 5,5.2.1 Per lakh women who have experienced cruelty/physical violence by husband or his relative during the calendar year,1042,30.3,1.52,DT25,Sukma,2023,N
5,Goal 5,"5.5.1 Proportion of seats held by women in  Local Self Government- three tire panchayat and ULB election, (in percentage) ",1019,55.39,55.39,DT25,Sukma,2023,N
5,Goal 5,5.6.1 Unmet need for family planning for currently married women aged 15-49 years (in percentage),1047,7.6,7.6,DT25,Sukma,2023,N
5,Goal 5,5.a.1 Operational land holdings (Female operated operational Holdings),1020,18,9.03,DT25,Sukma,2023,N
6,Goal 6,6.1.1 Percentage of Rural Population getting safe and adequate drinking water within premises through Pipe Water Supply (PWS),1062,29.66,29.66,DT25,Sukma,2023,N
6,Goal 6,6.1.2 Percentage of Urban Population getting safe and adequate drinking water within premises through Pipe Water Supply (PWS),1079,75,75,DT25,Sukma,2023,N
6,Goal 6,6.1.3 Percentage of Rural population using an improved drinking water source (Population covered with >=40 LPCD),1026,93.69,93.69,DT25,Sukma,2023,N
6,Goal 6,6.1.4 Percentage of Urban population using an improved drinking water source,1080,88,88,DT25,Sukma,2023,N
6,Goal 6,6.2.1 Proportion of Rural households having access to toilet facility ,1025,100,100,DT25,Sukma,2023,N
6,Goal 6,6.2.1 Proportion of Urban households having access to toilet facility ,1049,100,100,DT25,Sukma,2023,N
6,Goal 6,6.2.2 Percentage of Gram Panchayat (GP) achieving Open Defecation Free (ODF) target,1024,100,100,DT25,Sukma,2023,N
6,Goal 6,6.2.3 Proportion of schools with separate toilet facility for girls (in percentage),1004,99.34,99.34,DT25,Sukma,2023,N
6,Goal 6,6.4.1 Percentage ground water withdrawal against availability,1015,39.09,34.23,DT25,Sukma,2023,N
6,Goal 6,6.6.1 Percentage of blocks/mandals/taluka over- exploited,1014,0,0,DT25,Sukma,2023,N
7,Goal 7,7.1.1 Percentage of households electrified ,1027,100,100,DT25,Sukma,2023,N
7,Goal 7,7.1.2 Percentage of household using clean cooking fuel,1057,40.7,40.7,DT25,Sukma,2023,N
8,Goal 8,"8.10.1 Number of banking outlets per 1,00,000 population",1069,79.59,12.79,DT25,Sukma,2023,N
8,Goal 8,"8.10.2 Automated Teller Machines (ATMs) per 1,00,000 population",1011,20.63,8.37,DT25,Sukma,2023,N
8,Goal 8,8.10.3 Proportion of women account holders in PMJDY ,1070,12.79,58.01,DT25,Sukma,2023,N
8,Goal 8,8.5.1 Workforce Participation Ratio (WPR) (in rate per 100). a) Total b) male c) female ,1036,8.37,74.8,DT25,Sukma,2023,N
8,Goal 8,8.5.2 Labour force participation rate (%) (15-59 years) ,1037,58.01,21.6,DT25,Sukma,2023,N
9,Goal 9,9.1.1 Percentage of targeted habitations connected by all-weather roads under Pradhan Mantri Gram Sadak Yojana,1060,100,100,DT25,Sukma,2023,N
9,Goal 9,9.2.1 Manufacturing employment as a proportion of total employment (in percentage),1023,0.202458051,0.2,DT25,Sukma,2023,N
10,Goal 10,10.2.1 Proportion of SC/ST persons in local Elected bodies,1002,84.76,84.76,DT25,Sukma,2023,N
10,Goal 10,10.2.2 Percentage of population in the lowest two wealth quintiles as per the Wealth Index,1048,84.24,84.24,DT25,Sukma,2023,N
10,Goal 10,10.4.1 Rate total crime against SCs/STs,1040,1.37,1.37,DT25,Sukma,2023,N
11,Goal 11,"11.1.1 Proportion of Urban Population Living in Slums, informal Settlements or Inadequate Housing",1081,12,12,DT25,Sukma,2023,N
11,Goal 11,11.1.2 Percentage of urban households living in katcha houses,1050,20,20,DT25,Sukma,2023,N
11,Goal 11,"11.2.1 People killed/injured in road accidents ( per 1,00,000 population)",1010,19.77,47.15,DT25,Sukma,2023,N
11,Goal 11,11.6.1 Percentage of wards with 100% door to door waste collection,1064,100,100,DT25,Sukma,2023,N
11,Goal 11,11.6.2 Percentage of urban areas having drainage facility (covered),1068,80,80,DT25,Sukma,2023,N
11,Goal 11,11.6.3 Percentage Municipal Solid Waste (MSW) treated against MSW generated,1065,100,100,DT25,Sukma,2023,N
11,Goal 11,11.6.4 Installed septage treatment capacity as a proportion of septage generated in urban areas ,1066,100,100,DT25,Sukma,2023,N
12,Goal 12,"12.4.1 Percentage use of nitrogen fertilizer out of total N,P,K, (Nitrogen, Phosphorous, Potassium)",1005,60.79,50,DT25,Sukma,2023,N
12,Goal 12,12.5.1 Per capita hazard waste generated,1016,0,0,DT25,Sukma,2023,N
12,Goal 12,12.5.2 Quantity of hazardous waste recycled to total hazardous waste generated (in percentage),1017,94.68,94.68,DT25,Sukma,2023,N
12,Goal 12,12.5.3 Per capita (in gm) plastic waste generated in urban areas ,1003,11,11,DT25,Sukma,2023,N
12,Goal 12,12.5.4 Proportion of BMW treated to total quantity of BMW generated ,1018,100,100,DT25,Sukma,2023,N
12,Goal 12,12.5.5 Percentage of wards with 100% source segregation,1067,100,100,DT25,Sukma,2023,N
13,Goal 13,"13.1.1 Number of deaths attributed to extreme climate per 1,00,000 population ",1063,4,4.19,DT25,Sukma,2023,N
13,Goal 13,13.2.1 CO2 saved from LED bulbs per 1000 population,1054,40.43,40.43,DT25,Sukma,2023,N
15,Goal 15,15.2.1 Total area covered under different afforestation schemes (in Hectare),1055,0.31,0.2911,DT25,Sukma,2023,N
15,Goal 15,"15.7.1 Number of cases registered under the Wildlife Protection Act, 1972",1056,0,0,DT25,Sukma,2023,N
16,Goal 16,"16.2.1 Number of victims rescued from human trafficking per 1,00,000 population",1006,0,0,DT25,Sukma,2023,N
16,Goal 16,"16.2.2 Proportion of Crime Committed against Children during the year, ( per 1,00,000 children)",1043,28,28,DT25,Sukma,2023,N
16,Goal 16,16.2.3 Number of Missing Children per lakh population,1044,20,20,DT25,Sukma,2023,N
16,Goal 16,16.3.1 Number of courts per lakh population,1038,1.14,1.14,DT25,Sukma,2023,N
16,Goal 16,"16.5.1 Cases reported under Prevention of Corruption Act and related section of IPC per 1,00,000 population",1041,1,1,DT25,Sukma,2023,N
16,Goal 16,16.9.1 Percentage of net births registered,1058,112,78.3,DT25,Sukma,2023,N
16,Goal 16,16.9.2 Percentage of net death registered,1059,78.3,112,DT25,Sukma,2023,N
16,Goal 16,"16.9.3 Proportion of population covered under Aadhaar, (in percentage)",1078,81.62,81.48,DT25,Sukma,2023,N
1,Goal 1,1.2.1 District MPI score,1051,0.1,0.095,DT26,Surajpur,2023,N
1,Goal 1,"1.3.1 Percentage of households with any usual member covered by a health scheme or health insurance, (in percentage)",1045,70.04,70.04,DT26,Surajpur,2023,N
1,Goal 1,"1.3.2 Percentage of population covered by Social Protection Schemes (Old age/widow, divorced, separated, destitute/disabled)",1032,9.13,9.13,DT26,Surajpur,2023,N
1,Goal 1,1.3.3 Persons provided employment as a percentage of persons who demanded employment under Mahatma Gandhi National Rural Employment Guarantee Act (MGNREGA),1012,99.99,92.41,DT26,Surajpur,2023,N
1,Goal 1,1.3.4 Number of disabled persons who have worked in MGNREGA as a proportion of disabled persons registered in MGNREGA,1013,25.73,24.77,DT26,Surajpur,2023,N
1,Goal 1,1.3.5 Percentage of households living in katcha houses (rural),1061,33.83,55.8,DT26,Surajpur,2023,N
2,Goal 2,2.1.1 Children under 5 years who are underweight (weight-for-age) (%),1033,32.3,32.3,DT26,Surajpur,2023,N
2,Goal 2,"2.1.2 Proportion of beneficiaries covered under Chhattisgarh National Food Security Act 2012, (in percentage)",1052,84.67,84.67,DT26,Surajpur,2023,N
2,Goal 2,2.2.1 Children under 5 years who are stunted (height-for-age) (%) ,1034,32.47,32.47,DT26,Surajpur,2023,N
2,Goal 2,2.2.2 Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),1082,55.4,55.4,DT26,Surajpur,2023,N
2,Goal 2,2.2.3 Adolescent (15 -19 years) who are anaemic (%),1001,47.9,53.1,DT26,Surajpur,2023,N
2,Goal 2,2.3.1 Agriculture productivity of rice (in kg per hectare),1021,2615,1648,DT26,Surajpur,2023,N
2,Goal 2,2.3.2 Agriculture productivity of wheat (in kg per hectare),1022,1870,1870,DT26,Surajpur,2023,N
3,Goal 3,3.1.1 Percentage of Institutional Deliveries conducted (Including C-Sections),1035,62.51,62.51,DT26,Surajpur,2023,N
3,Goal 3,"3.2.1 Under - five mortality rate, (per 1,000 live births)",1046,51.1,51.1,DT26,Surajpur,2023,N
3,Goal 3,3.2.2 Percentage of children aged 12-23 months fully immunized,1028,104.43,104.43,DT26,Surajpur,2023,N
3,Goal 3,"3.3.1 Tuberculosis incidence per 1,00,000 population",1053,58.7,58.7,DT26,Surajpur,2023,N
3,Goal 3,"3.4.1 Suicide mortality rate, (per 1,00,000 population)",1008,35.51,35.51,DT26,Surajpur,2023,N
3,Goal 3,"3.6.1 People killed in road accidents (per 1,00,000 population) ",1007,8,24.89,DT26,Surajpur,2023,N
3,Goal 3,"3.8.1 Total physicians, nurses and midwives per 10,000 population",1029,58.52,8,DT26,Surajpur,2023,N
4,Goal 4,4.1.1 Adjusted Net Enrolment Ratio in elementary (class 1-8) education,1071,87.43,87.43,DT26,Surajpur,2023,N
4,Goal 4,4.1.2 Gross Enrolment Ratio in higher secondary (class 11-12) education,1072,54.56,54.56,DT26,Surajpur,2023,N
4,Goal 4,4.1.3 Percentage of students in grade 8 achieving at least a minimum proficiency level in terms of nationally defined learning outcomes to be attained by pupils at the end of each of above grades,1039,92.45,92.45,DT26,Surajpur,2023,N
4,Goal 4,4.1.4 Average annual dropout rate at secondary level (class 9-10),1073,15.12,15.12,DT26,Surajpur,2023,N
4,Goal 4,4.3.1 Gross enrolment ratio (GER) in higher education,1031,8.5,8.38,DT26,Surajpur,2023,N
4,Goal 4,4.a.1 Proportion of schools with access to: basic drinking water,1074,99.92,99.92,DT26,Surajpur,2023,N
4,Goal 4,4.a.2 Proportion of schools with access to: basic sanitation facilities,1075,93.55,93.55,DT26,Surajpur,2023,N
4,Goal 4,4.c.1 Proportion of trained teachers at secondary level (class 9-10),1076,64.78,64.78,DT26,Surajpur,2023,N
4,Goal 4,4.c.2 Pupil Teacher ratio at secondary level (class-9-10),1077,16.85,16.85,DT26,Surajpur,2023,N
5,Goal 5,"5.1.1 Rate of crimes against women per 1,00,000 female population",1009,8.46,65.03,DT26,Surajpur,2023,N
5,Goal 5,5.1.2 Sex Ratio at Birth,1030,916,916,DT26,Surajpur,2023,N
5,Goal 5,5.2.1 Per lakh women who have experienced cruelty/physical violence by husband or his relative during the calendar year,1042,65.03,8.46,DT26,Surajpur,2023,N
5,Goal 5,"5.5.1 Proportion of seats held by women in  Local Self Government- three tire panchayat and ULB election, (in percentage) ",1019,53.89,53.89,DT26,Surajpur,2023,N
5,Goal 5,5.6.1 Unmet need for family planning for currently married women aged 15-49 years (in percentage),1047,14.1,14.1,DT26,Surajpur,2023,N
5,Goal 5,5.a.1 Operational land holdings (Female operated operational Holdings),1020,6.97,6.9,DT26,Surajpur,2023,N
6,Goal 6,6.1.1 Percentage of Rural Population getting safe and adequate drinking water within premises through Pipe Water Supply (PWS),1062,30.29,30.1,DT26,Surajpur,2023,N
6,Goal 6,6.1.2 Percentage of Urban Population getting safe and adequate drinking water within premises through Pipe Water Supply (PWS),1079,74,74,DT26,Surajpur,2023,N
6,Goal 6,6.1.3 Percentage of Rural population using an improved drinking water source (Population covered with >=40 LPCD),1026,97.62,97.62,DT26,Surajpur,2023,N
6,Goal 6,6.1.4 Percentage of Urban population using an improved drinking water source,1080,69,69,DT26,Surajpur,2023,N
6,Goal 6,6.2.1 Proportion of Rural households having access to toilet facility ,1025,100,100,DT26,Surajpur,2023,N
6,Goal 6,6.2.1 Proportion of Urban households having access to toilet facility ,1049,100,100,DT26,Surajpur,2023,N
6,Goal 6,6.2.2 Percentage of Gram Panchayat (GP) achieving Open Defecation Free (ODF) target,1024,100,100,DT26,Surajpur,2023,N
6,Goal 6,6.2.3 Proportion of schools with separate toilet facility for girls (in percentage),1004,99.47,99.47,DT26,Surajpur,2023,N
6,Goal 6,6.4.1 Percentage ground water withdrawal against availability,1015,39.09,54.08,DT26,Surajpur,2023,N
6,Goal 6,6.6.1 Percentage of blocks/mandals/taluka over- exploited,1014,0,0,DT26,Surajpur,2023,N
7,Goal 7,7.1.1 Percentage of households electrified ,1027,100,100,DT26,Surajpur,2023,N
7,Goal 7,7.1.2 Percentage of household using clean cooking fuel,1057,67.08,67.08,DT26,Surajpur,2023,N
8,Goal 8,"8.10.1 Number of banking outlets per 1,00,000 population",1069,76.45,10.77,DT26,Surajpur,2023,N
8,Goal 8,"8.10.2 Automated Teller Machines (ATMs) per 1,00,000 population",1011,20.076,14.99,DT26,Surajpur,2023,N
8,Goal 8,8.10.3 Proportion of women account holders in PMJDY ,1070,10.77,55.16,DT26,Surajpur,2023,N
8,Goal 8,8.5.1 Workforce Participation Ratio (WPR) (in rate per 100). a) Total b) male c) female ,1036,14.99,56.34,DT26,Surajpur,2023,N
8,Goal 8,8.5.2 Labour force participation rate (%) (15-59 years) ,1037,55.16,23.25,DT26,Surajpur,2023,N
9,Goal 9,9.1.1 Percentage of targeted habitations connected by all-weather roads under Pradhan Mantri Gram Sadak Yojana,1060,100,100,DT26,Surajpur,2023,N
9,Goal 9,9.2.1 Manufacturing employment as a proportion of total employment (in percentage),1023,0.42479424,0.42,DT26,Surajpur,2023,N
10,Goal 10,10.2.1 Proportion of SC/ST persons in local Elected bodies,1002,92.36,92.36,DT26,Surajpur,2023,N
10,Goal 10,10.2.2 Percentage of population in the lowest two wealth quintiles as per the Wealth Index,1048,64.69,64.69,DT26,Surajpur,2023,N
10,Goal 10,10.4.1 Rate total crime against SCs/STs,1040,15.52,15.52,DT26,Surajpur,2023,N
11,Goal 11,"11.1.1 Proportion of Urban Population Living in Slums, informal Settlements or Inadequate Housing",1081,0,2,DT26,Surajpur,2023,N
11,Goal 11,11.1.2 Percentage of urban households living in katcha houses,1050,10.16,18,DT26,Surajpur,2023,N
11,Goal 11,"11.2.1 People killed/injured in road accidents ( per 1,00,000 population)",1010,24.89,58.52,DT26,Surajpur,2023,N
11,Goal 11,11.6.1 Percentage of wards with 100% door to door waste collection,1064,100,100,DT26,Surajpur,2023,N
11,Goal 11,11.6.2 Percentage of urban areas having drainage facility (covered),1068,54.16,68,DT26,Surajpur,2023,N
11,Goal 11,11.6.3 Percentage Municipal Solid Waste (MSW) treated against MSW generated,1065,100,100,DT26,Surajpur,2023,N
11,Goal 11,11.6.4 Installed septage treatment capacity as a proportion of septage generated in urban areas ,1066,100,100,DT26,Surajpur,2023,N
12,Goal 12,"12.4.1 Percentage use of nitrogen fertilizer out of total N,P,K, (Nitrogen, Phosphorous, Potassium)",1005,67,5700,DT26,Surajpur,2023,N
12,Goal 12,12.5.1 Per capita hazard waste generated,1016,0,0,DT26,Surajpur,2023,N
12,Goal 12,12.5.2 Quantity of hazardous waste recycled to total hazardous waste generated (in percentage),1017,207.6,207.6,DT26,Surajpur,2023,N
12,Goal 12,12.5.3 Per capita (in gm) plastic waste generated in urban areas ,1003,7.5,9.4,DT26,Surajpur,2023,N
12,Goal 12,12.5.4 Proportion of BMW treated to total quantity of BMW generated ,1018,100,100,DT26,Surajpur,2023,N
12,Goal 12,12.5.5 Percentage of wards with 100% source segregation,1067,100,100,DT26,Surajpur,2023,N
13,Goal 13,"13.1.1 Number of deaths attributed to extreme climate per 1,00,000 population ",1063,5.6,5.25,DT26,Surajpur,2023,N
13,Goal 13,13.2.1 CO2 saved from LED bulbs per 1000 population,1054,49.34,49.34,DT26,Surajpur,2023,N
15,Goal 15,15.2.1 Total area covered under different afforestation schemes (in Hectare),1055,4.98,4.5434,DT26,Surajpur,2023,N
15,Goal 15,"15.7.1 Number of cases registered under the Wildlife Protection Act, 1972",1056,0,0,DT26,Surajpur,2023,N
16,Goal 16,"16.2.1 Number of victims rescued from human trafficking per 1,00,000 population",1006,0.11,0.11,DT26,Surajpur,2023,N
16,Goal 16,"16.2.2 Proportion of Crime Committed against Children during the year, ( per 1,00,000 children)",1043,60,60,DT26,Surajpur,2023,N
16,Goal 16,16.2.3 Number of Missing Children per lakh population,1044,21.76,21.76,DT26,Surajpur,2023,N
16,Goal 16,16.3.1 Number of courts per lakh population,1038,2.19,2.19,DT26,Surajpur,2023,N
16,Goal 16,"16.5.1 Cases reported under Prevention of Corruption Act and related section of IPC per 1,00,000 population",1041,2,2,DT26,Surajpur,2023,N
16,Goal 16,16.9.1 Percentage of net births registered,1058,74.9,87.5,DT26,Surajpur,2023,N
16,Goal 16,16.9.2 Percentage of net death registered,1059,87.5,74.9,DT26,Surajpur,2023,N
16,Goal 16,"16.9.3 Proportion of population covered under Aadhaar, (in percentage)",1078,94.46,94.67,DT26,Surajpur,2023,N
1,Goal 1,1.2.1 District MPI score,1051,83.33,0.107,DT27,Surguja,2023,N
1,Goal 1,"1.3.1 Percentage of households with any usual member covered by a health scheme or health insurance, (in percentage)",1045,11.69,65.1,DT27,Surguja,2023,N
1,Goal 1,"1.3.2 Percentage of population covered by Social Protection Schemes (Old age/widow, divorced, separated, destitute/disabled)",1032,6.45,11.3,DT27,Surguja,2023,N
1,Goal 1,1.3.3 Persons provided employment as a percentage of persons who demanded employment under Mahatma Gandhi National Rural Employment Guarantee Act (MGNREGA),1012,0.00,85.17,DT27,Surguja,2023,N
1,Goal 1,1.3.4 Number of disabled persons who have worked in MGNREGA as a proportion of disabled persons registered in MGNREGA,1013,31.35,13.09,DT27,Surguja,2023,N
1,Goal 1,1.3.5 Percentage of households living in katcha houses (rural),1061,49.10,42.77,DT27,Surguja,2023,N
2,Goal 2,2.1.1 Children under 5 years who are underweight (weight-for-age) (%),1033,15.84,30.6,DT27,Surguja,2023,N
2,Goal 2,"2.1.2 Proportion of beneficiaries covered under Chhattisgarh National Food Security Act 2012, (in percentage)",1052,94.12,98.67,DT27,Surguja,2023,N
2,Goal 2,2.2.1 Children under 5 years who are stunted (height-for-age) (%) ,1034,45.48,27.87,DT27,Surguja,2023,N
